station,valid,tmpc,dwpc,drct,sknt,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
EGPH,2020-01-26 00:20,7.00,5.00,230.00,7.00,BKN,OVC,,1800.00,3700.00,
EGPH,2020-01-26 00:50,7.00,5.00,220.00,5.00,OVC,,,2100.00,,
EGPH,2020-01-26 01:20,7.00,5.00,,2.00,OVC,,,1700.00,,
EGPH,2020-01-26 01:50,7.00,5.00,210.00,11.00,FEW,OVC,,1700.00,2800.00,
EGPH,2020-01-26 02:20,8.00,4.00,200.00,14.00,BKN,OVC,,3100.00,4400.00,
EGPH,2020-01-26 02:50,7.00,4.00,190.00,10.00,OVC,,,4300.00,,
EGPH,2020-01-26 03:20,7.00,4.00,200.00,10.00,OVC,,,4200.00,,
EGPH,2020-01-26 03:50,7.00,4.00,190.00,7.00,OVC,,,4500.00,,
EGPH,2020-01-26 04:20,8.00,5.00,180.00,10.00,,,,,,
EGPH,2020-01-26 04:50,8.00,5.00,210.00,12.00,FEW,,,2200.00,,
EGPH,2020-01-26 05:20,8.00,5.00,200.00,11.00,BKN,,,2300.00,,
EGPH,2020-01-26 05:50,8.00,5.00,200.00,8.00,BKN,BKN,,2000.00,4800.00,
EGPH,2020-01-26 06:20,8.00,5.00,200.00,12.00,BKN,,,4500.00,,
EGPH,2020-01-26 06:50,8.00,5.00,210.00,17.00,,,,,,
EGPH,2020-01-26 07:20,8.00,5.00,200.00,15.00,SCT,,,2200.00,,
EGPH,2020-01-26 07:50,9.00,6.00,200.00,15.00,BKN,,,2000.00,,
EGPH,2020-01-26 08:20,8.00,6.00,200.00,14.00,BKN,,,1800.00,,
EGPH,2020-01-26 08:50,8.00,6.00,210.00,15.00,BKN,,,2000.00,,
EGPH,2020-01-26 09:20,8.00,6.00,210.00,13.00,SCT,,,1900.00,,
EGPH,2020-01-26 09:50,8.00,7.00,210.00,14.00,FEW,,,1900.00,,
EGPH,2020-01-26 10:20,9.00,7.00,210.00,15.00,SCT,,,3800.00,,
EGPH,2020-01-26 10:50,9.00,7.00,220.00,15.00,FEW,BKN,,2500.00,4100.00,
EGPH,2020-01-26 11:20,7.00,6.00,250.00,11.00,FEW,SCT,BKN,1400.00,2600.00,4200.00
EGPH,2020-01-26 11:50,7.00,6.00,240.00,13.00,FEW,SCT,BKN,2500.00,3200.00,4600.00
EGPH,2020-01-26 12:20,7.00,5.00,260.00,8.00,FEW,BKN,,1700.00,3700.00,
EGPH,2020-01-26 12:50,7.00,5.00,250.00,8.00,FEW,SCT,,1500.00,2600.00,
EGPH,2020-01-26 13:20,7.00,4.00,250.00,10.00,SCT,,,2600.00,,
EGPH,2020-01-26 13:50,7.00,5.00,250.00,8.00,SCT,,,2200.00,,
EGPH,2020-01-26 14:20,7.00,4.00,250.00,12.00,FEW,SCT,,1000.00,2400.00,
EGPH,2020-01-26 14:50,5.00,2.00,260.00,12.00,SCT,BKN,,2100.00,3500.00,
EGPH,2020-01-26 15:20,5.00,2.00,240.00,11.00,FEW,,,3600.00,,
EGPH,2020-01-26 15:50,4.00,2.00,240.00,10.00,,,,,,
EGPH,2020-01-26 16:20,4.00,2.00,240.00,8.00,FEW,,,2200.00,,
EGPH,2020-01-26 16:50,4.00,2.00,230.00,10.00,,,,,,
EGPH,2020-01-26 17:20,4.00,2.00,220.00,8.00,,,,,,
EGPH,2020-01-26 17:50,3.00,1.00,220.00,6.00,,,,,,
EGPH,2020-01-26 18:20,3.00,2.00,210.00,5.00,FEW,,,4300.00,,
EGPH,2020-01-26 18:50,2.00,0.00,230.00,5.00,,,,,,
EGPH,2020-01-26 19:20,2.00,1.00,250.00,6.00,,,,,,
EGPH,2020-01-26 19:50,1.00,0.00,240.00,7.00,,,,,,
EGPH,2020-01-26 20:20,1.00,0.00,240.00,3.00,,,,,,
EGPH,2020-01-26 20:50,2.00,0.00,210.00,4.00,,,,,,
EGPH,2020-01-26 21:20,2.00,0.00,200.00,7.00,,,,,,
EGPH,2020-01-26 21:50,3.00,0.00,180.00,8.00,,,,,,
EGPH,2020-01-26 22:20,2.00,0.00,160.00,4.00,,,,,,
EGPH,2020-01-26 22:50,2.00,0.00,140.00,4.00,,,,,,
EGPH,2020-01-26 23:20,1.00,0.00,0.00,0.00,,,,,,
EGPH,2020-01-26 23:50,3.00,0.00,150.00,6.00,,,,,,
EGPH,2020-01-27 00:20,3.00,1.00,180.00,5.00,,,,,,
EGPH,2020-01-27 00:50,3.00,0.00,170.00,4.00,,,,,,
EGPH,2020-01-27 01:20,4.00,1.00,190.00,8.00,,,,,,
EGPH,2020-01-27 01:50,4.00,1.00,190.00,11.00,,,,,,
EGPH,2020-01-27 02:20,4.00,2.00,200.00,11.00,FEW,SCT,,800.00,3100.00,
EGPH,2020-01-27 02:50,3.00,2.00,180.00,12.00,FEW,SCT,BKN,300.00,1500.00,4700.00
EGPH,2020-01-27 03:20,3.00,2.00,190.00,10.00,FEW,SCT,,1100.00,3000.00,
EGPH,2020-01-27 03:50,4.00,2.00,210.00,12.00,SCT,,,3000.00,,
EGPH,2020-01-27 04:20,3.00,1.00,220.00,10.00,,,,,,
EGPH,2020-01-27 04:50,4.00,1.00,210.00,11.00,FEW,SCT,,1500.00,4400.00,
EGPH,2020-01-27 05:20,4.00,2.00,210.00,11.00,FEW,SCT,,1500.00,4700.00,
EGPH,2020-01-27 05:50,4.00,2.00,220.00,11.00,,,,,,
EGPH,2020-01-27 06:20,4.00,1.00,210.00,10.00,FEW,,,3200.00,,
EGPH,2020-01-27 06:50,4.00,1.00,220.00,14.00,FEW,,,2700.00,,
EGPH,2020-01-27 07:20,3.00,0.00,220.00,16.00,FEW,,,3400.00,,
EGPH,2020-01-27 07:50,3.00,0.00,220.00,13.00,FEW,,,3400.00,,
EGPH,2020-01-27 08:20,3.00,0.00,210.00,13.00,FEW,,,4700.00,,
EGPH,2020-01-27 08:50,3.00,0.00,210.00,15.00,FEW,,,2900.00,,
EGPH,2020-01-27 09:20,3.00,0.00,220.00,15.00,,,,,,
EGPH,2020-01-27 09:50,4.00,-1.00,210.00,19.00,,,,,,
EGPH,2020-01-27 10:20,3.00,0.00,210.00,16.00,,,,,,
EGPH,2020-01-27 10:50,4.00,0.00,210.00,15.00,,,,,,
EGPH,2020-01-27 11:20,4.00,1.00,210.00,16.00,FEW,,,3400.00,,
EGPH,2020-01-27 11:50,5.00,0.00,230.00,20.00,FEW,,,3300.00,,
EGPH,2020-01-27 12:20,5.00,0.00,230.00,17.00,FEW,,,2900.00,,
EGPH,2020-01-27 12:50,6.00,0.00,230.00,13.00,FEW,,,3000.00,,
EGPH,2020-01-27 13:20,6.00,0.00,230.00,17.00,FEW,,,3100.00,,
EGPH,2020-01-27 13:50,5.00,0.00,240.00,15.00,FEW,,,3200.00,,
EGPH,2020-01-27 14:20,5.00,-1.00,230.00,17.00,FEW,,,3000.00,,
EGPH,2020-01-27 14:50,5.00,0.00,240.00,14.00,,,,,,
EGPH,2020-01-27 15:20,5.00,0.00,220.00,11.00,,,,,,
EGPH,2020-01-27 15:50,4.00,0.00,250.00,6.00,,,,,,
EGPH,2020-01-27 16:20,4.00,0.00,220.00,9.00,,,,,,
EGPH,2020-01-27 16:50,3.00,-1.00,240.00,5.00,,,,,,
EGPH,2020-01-27 17:20,2.00,-1.00,260.00,4.00,,,,,,
EGPH,2020-01-27 17:50,3.00,-1.00,170.00,4.00,,,,,,
EGPH,2020-01-27 18:20,3.00,-1.00,220.00,7.00,,,,,,
EGPH,2020-01-27 18:50,2.00,-1.00,220.00,5.00,,,,,,
EGPH,2020-01-27 19:20,0.00,-2.00,,2.00,,,,,,
EGPH,2020-01-27 19:50,-1.00,-2.00,70.00,6.00,,,,,,
EGPH,2020-01-27 20:20,0.00,-1.00,,2.00,,,,,,
EGPH,2020-01-27 20:50,0.00,-1.00,60.00,6.00,,,,,,
EGPH,2020-01-27 21:20,2.00,-1.00,,3.00,,,,,,
EGPH,2020-01-27 21:50,3.00,0.00,100.00,5.00,SCT,BKN,,2700.00,4200.00,
EGPH,2020-01-27 22:20,3.00,1.00,,3.00,SCT,BKN,,2300.00,3600.00,
EGPH,2020-01-27 22:50,3.00,1.00,150.00,6.00,SCT,BKN,,1100.00,2000.00,
EGPH,2020-01-27 23:20,2.00,1.00,70.00,4.00,FEW,BKN,,1100.00,1800.00,
EGPH,2020-01-27 23:50,2.00,1.00,30.00,4.00,BKN,OVC,,1100.00,2300.00,
EGPH,2020-01-28 00:20,2.00,2.00,,3.00,BKN,OVC,,900.00,2100.00,
EGPH,2020-01-28 00:50,1.00,1.00,,2.00,FEW,BKN,BKN,400.00,1000.00,3700.00
EGPH,2020-01-28 01:20,1.00,1.00,,1.00,FEW,SCT,BKN,600.00,900.00,3700.00
EGPH,2020-01-28 01:50,1.00,1.00,250.00,2.00,FEW,SCT,,800.00,4100.00,
EGPH,2020-01-28 02:20,1.00,1.00,270.00,3.00,SCT,BKN,,1300.00,2400.00,
EGPH,2020-01-28 02:50,1.00,1.00,240.00,5.00,FEW,SCT,BKN,1000.00,1500.00,4600.00
EGPH,2020-01-28 03:20,1.00,1.00,240.00,7.00,FEW,,,1300.00,,
EGPH,2020-01-28 03:50,2.00,1.00,250.00,8.00,FEW,,,1200.00,,
EGPH,2020-01-28 04:20,2.00,1.00,240.00,11.00,BKN,,,1100.00,,
EGPH,2020-01-28 04:50,1.00,1.00,250.00,10.00,BKN,,,1000.00,,
EGPH,2020-01-28 05:20,1.00,0.00,240.00,8.00,BKN,,,1000.00,,
EGPH,2020-01-28 05:50,1.00,1.00,250.00,10.00,FEW,,,1300.00,,
EGPH,2020-01-28 06:20,1.00,1.00,250.00,9.00,,,,,,
EGPH,2020-01-28 06:50,1.00,0.00,260.00,6.00,,,,,,
EGPH,2020-01-28 07:20,1.00,0.00,250.00,9.00,,,,,,
EGPH,2020-01-28 07:50,1.00,0.00,250.00,10.00,FEW,,,2200.00,,
EGPH,2020-01-28 08:20,1.00,0.00,240.00,12.00,FEW,,,1800.00,,
EGPH,2020-01-28 08:50,1.00,0.00,230.00,7.00,FEW,,,1800.00,,
EGPH,2020-01-28 09:20,1.00,0.00,240.00,9.00,FEW,,,1800.00,,
EGPH,2020-01-28 09:50,2.00,1.00,240.00,9.00,FEW,,,1500.00,,
EGPH,2020-01-28 10:20,3.00,1.00,230.00,11.00,SCT,,,1500.00,,
EGPH,2020-01-28 10:50,3.00,2.00,230.00,12.00,SCT,,,1400.00,,
EGPH,2020-01-28 11:20,3.00,2.00,220.00,10.00,SCT,,,1400.00,,
EGPH,2020-01-28 11:50,4.00,2.00,230.00,14.00,SCT,,,1400.00,,
EGPH,2020-01-28 12:20,4.00,2.00,240.00,15.00,SCT,,,1300.00,,
EGPH,2020-01-28 12:50,4.00,3.00,240.00,15.00,SCT,,,1200.00,,
EGPH,2020-01-28 13:20,4.00,3.00,240.00,14.00,SCT,,,1300.00,,
EGPH,2020-01-28 13:50,4.00,3.00,230.00,15.00,SCT,,,1200.00,,
EGPH,2020-01-28 14:20,5.00,3.00,240.00,13.00,SCT,,,1100.00,,
EGPH,2020-01-28 14:50,4.00,3.00,240.00,12.00,SCT,,,1300.00,,
EGPH,2020-01-28 15:20,4.00,3.00,240.00,13.00,SCT,,,1300.00,,
EGPH,2020-01-28 15:50,4.00,3.00,240.00,15.00,FEW,SCT,,1200.00,4200.00,
EGPH,2020-01-28 16:20,3.00,2.00,230.00,13.00,FEW,,,1600.00,,
EGPH,2020-01-28 16:50,3.00,2.00,230.00,13.00,FEW,,,1400.00,,
EGPH,2020-01-28 17:20,3.00,2.00,240.00,8.00,FEW,,,1600.00,,
EGPH,2020-01-28 17:50,4.00,3.00,240.00,12.00,SCT,,,2700.00,,
EGPH,2020-01-28 18:20,3.00,2.00,240.00,12.00,FEW,SCT,,1200.00,2400.00,
EGPH,2020-01-28 18:50,3.00,3.00,230.00,11.00,SCT,,,2900.00,,
EGPH,2020-01-28 19:20,4.00,3.00,240.00,12.00,FEW,SCT,,1400.00,2600.00,
EGPH,2020-01-28 19:50,3.00,3.00,240.00,11.00,FEW,SCT,,1300.00,4300.00,
EGPH,2020-01-28 20:20,4.00,3.00,240.00,11.00,SCT,BKN,,2200.00,3700.00,
EGPH,2020-01-28 20:50,4.00,3.00,230.00,12.00,FEW,SCT,BKN,1100.00,1700.00,4500.00
EGPH,2020-01-28 21:20,4.00,3.00,250.00,15.00,FEW,BKN,,2300.00,3600.00,
EGPH,2020-01-28 21:50,4.00,3.00,250.00,11.00,FEW,SCT,BKN,1500.00,2700.00,4400.00
EGPH,2020-01-28 22:20,4.00,3.00,240.00,16.00,FEW,BKN,,1000.00,2200.00,
EGPH,2020-01-28 22:50,3.00,2.00,240.00,14.00,FEW,SCT,,2100.00,3600.00,
EGPH,2020-01-28 23:20,3.00,2.00,230.00,12.00,FEW,,,2400.00,,
EGPH,2020-01-28 23:50,3.00,2.00,240.00,15.00,,,,,,
EGPH,2020-01-29 00:20,4.00,3.00,240.00,16.00,FEW,SCT,,1700.00,4100.00,
EGPH,2020-01-29 00:50,4.00,2.00,250.00,10.00,SCT,BKN,,1700.00,4800.00,
EGPH,2020-01-29 01:20,2.00,1.00,250.00,10.00,FEW,SCT,,1700.00,3300.00,
EGPH,2020-01-29 01:50,2.00,1.00,220.00,11.00,FEW,,,2900.00,,
EGPH,2020-01-29 02:20,3.00,1.00,230.00,12.00,FEW,,,1900.00,,
EGPH,2020-01-29 02:50,3.00,1.00,230.00,15.00,,,,,,
EGPH,2020-01-29 03:20,2.00,1.00,240.00,16.00,,,,,,
EGPH,2020-01-29 03:50,2.00,1.00,240.00,14.00,FEW,SCT,,1500.00,3100.00,
EGPH,2020-01-29 04:20,2.00,1.00,240.00,12.00,SCT,BKN,,1500.00,2900.00,
EGPH,2020-01-29 04:50,3.00,2.00,250.00,14.00,BKN,,,1600.00,,
EGPH,2020-01-29 05:20,3.00,2.00,240.00,13.00,FEW,SCT,,1000.00,3400.00,
EGPH,2020-01-29 05:50,2.00,1.00,240.00,11.00,FEW,,,3400.00,,
EGPH,2020-01-29 06:20,3.00,2.00,240.00,14.00,FEW,,,2000.00,,
EGPH,2020-01-29 06:50,3.00,2.00,240.00,13.00,,,,,,
EGPH,2020-01-29 07:20,3.00,2.00,250.00,12.00,FEW,,,2200.00,,
EGPH,2020-01-29 07:50,4.00,2.00,240.00,12.00,FEW,SCT,,2200.00,3300.00,
EGPH,2020-01-29 08:20,3.00,1.00,250.00,12.00,FEW,,,2000.00,,
EGPH,2020-01-29 08:50,3.00,1.00,250.00,12.00,FEW,,,2000.00,,
EGPH,2020-01-29 09:20,4.00,1.00,240.00,11.00,FEW,,,1800.00,,
EGPH,2020-01-29 09:50,4.00,2.00,240.00,14.00,,,,,,
EGPH,2020-01-29 10:20,4.00,3.00,240.00,12.00,SCT,,,2600.00,,
EGPH,2020-01-29 10:50,5.00,3.00,250.00,13.00,FEW,SCT,,1200.00,2400.00,
EGPH,2020-01-29 11:20,5.00,4.00,240.00,11.00,SCT,SCT,,1200.00,2400.00,
EGPH,2020-01-29 11:50,6.00,4.00,230.00,13.00,BKN,,,1500.00,,
EGPH,2020-01-29 12:20,6.00,4.00,230.00,15.00,SCT,,,1600.00,,
EGPH,2020-01-29 12:50,7.00,5.00,230.00,18.00,BKN,,,1700.00,,
EGPH,2020-01-29 13:20,7.00,5.00,230.00,19.00,SCT,,,1800.00,,
EGPH,2020-01-29 13:50,6.00,5.00,230.00,18.00,BKN,,,1600.00,,
EGPH,2020-01-29 14:20,6.00,4.00,220.00,21.00,FEW,BKN,,1600.00,2800.00,
EGPH,2020-01-29 14:50,6.00,4.00,220.00,19.00,BKN,OVC,,2300.00,3300.00,
EGPH,2020-01-29 15:20,6.00,5.00,230.00,20.00,BKN,OVC,,1400.00,3700.00,
EGPH,2020-01-29 15:50,7.00,7.00,240.00,23.00,SCT,OVC,,1100.00,2100.00,
EGPH,2020-01-29 16:20,8.00,7.00,260.00,14.00,BKN,,,1000.00,,
EGPH,2020-01-29 16:50,8.00,7.00,250.00,12.00,BKN,,,900.00,,
EGPH,2020-01-29 17:20,8.00,8.00,280.00,8.00,OVC,,,800.00,,
EGPH,2020-01-29 17:50,8.00,8.00,270.00,7.00,BKN,,,600.00,,
EGPH,2020-01-29 18:20,9.00,8.00,250.00,16.00,BKN,,,1000.00,,
EGPH,2020-01-29 18:50,9.00,8.00,250.00,15.00,SCT,OVC,,2700.00,4300.00,
EGPH,2020-01-29 19:50,8.00,8.00,240.00,18.00,FEW,BKN,,1100.00,4500.00,
EGPH,2020-01-29 20:20,9.00,8.00,240.00,19.00,OVC,,,1500.00,,
EGPH,2020-01-29 20:50,9.00,8.00,250.00,16.00,BKN,,,1400.00,,
EGPH,2020-01-29 21:20,9.00,8.00,240.00,17.00,BKN,,,1300.00,,
EGPH,2020-01-29 21:50,9.00,8.00,240.00,17.00,BKN,,,1300.00,,
EGPH,2020-01-29 22:20,9.00,8.00,240.00,17.00,OVC,,,1200.00,,
EGPH,2020-01-29 22:50,9.00,8.00,240.00,17.00,OVC,,,1100.00,,
EGPH,2020-01-29 23:20,9.00,8.00,240.00,18.00,OVC,,,1100.00,,
EGPH,2020-01-29 23:50,9.00,8.00,240.00,18.00,OVC,,,1000.00,,
EGPH,2020-01-30 00:20,9.00,8.00,240.00,18.00,OVC,,,1000.00,,
EGPH,2020-01-30 00:50,9.00,8.00,240.00,16.00,OVC,,,1200.00,,
EGPH,2020-01-30 01:20,9.00,8.00,240.00,17.00,OVC,,,1200.00,,
EGPH,2020-01-30 01:50,9.00,8.00,240.00,17.00,OVC,,,1300.00,,
EGPH,2020-01-30 02:20,9.00,7.00,240.00,16.00,OVC,,,1400.00,,
EGPH,2020-01-30 02:50,8.00,7.00,240.00,13.00,BKN,,,1300.00,,
EGPH,2020-01-30 03:20,8.00,7.00,240.00,14.00,OVC,,,1400.00,,
EGPH,2020-01-30 03:50,8.00,7.00,250.00,9.00,OVC,,,1400.00,,
EGPH,2020-01-30 04:20,9.00,7.00,260.00,10.00,BKN,OVC,,1500.00,2400.00,
EGPH,2020-01-30 04:50,8.00,6.00,250.00,12.00,OVC,,,2400.00,,
EGPH,2020-01-30 05:20,8.00,6.00,240.00,13.00,OVC,,,2300.00,,
EGPH,2020-01-30 05:50,8.00,6.00,230.00,16.00,OVC,,,2200.00,,
EGPH,2020-01-30 06:20,8.00,5.00,220.00,15.00,OVC,,,2100.00,,
EGPH,2020-01-30 06:50,8.00,5.00,230.00,14.00,BKN,,,2100.00,,
EGPH,2020-01-30 07:20,7.00,5.00,230.00,13.00,BKN,,,2000.00,,
EGPH,2020-01-30 07:50,7.00,5.00,220.00,12.00,BKN,,,2000.00,,
EGPH,2020-01-30 08:20,7.00,4.00,230.00,15.00,FEW,,,4700.00,,
EGPH,2020-01-30 08:50,7.00,5.00,230.00,16.00,FEW,SCT,,2900.00,4700.00,
EGPH,2020-01-30 09:20,7.00,6.00,230.00,18.00,FEW,SCT,,1600.00,3000.00,
EGPH,2020-01-30 09:50,8.00,6.00,220.00,21.00,FEW,SCT,,2000.00,4100.00,
EGPH,2020-01-30 10:20,9.00,7.00,220.00,23.00,FEW,SCT,,1300.00,1700.00,
EGPH,2020-01-30 10:50,9.00,8.00,220.00,21.00,FEW,SCT,,1500.00,1700.00,
EGPH,2020-01-30 11:20,10.00,8.00,220.00,21.00,FEW,SCT,,1000.00,1600.00,
EGPH,2020-01-30 11:50,10.00,8.00,220.00,20.00,FEW,SCT,,1000.00,1700.00,
EGPH,2020-01-30 12:20,11.00,8.00,220.00,22.00,FEW,SCT,,1000.00,1900.00,
EGPH,2020-01-30 12:50,11.00,9.00,220.00,22.00,FEW,BKN,,1000.00,1900.00,
EGPH,2020-01-30 13:20,11.00,9.00,230.00,24.00,FEW,BKN,,1300.00,2700.00,
EGPH,2020-01-30 13:50,11.00,8.00,230.00,25.00,FEW,SCT,,1000.00,2500.00,
EGPH,2020-01-30 14:20,11.00,8.00,230.00,28.00,SCT,,,2400.00,,
EGPH,2020-01-30 14:50,11.00,7.00,250.00,26.00,SCT,,,2400.00,,
EGPH,2020-01-30 15:20,10.00,7.00,260.00,24.00,SCT,,,2100.00,,
EGPH,2020-01-30 15:50,10.00,6.00,250.00,24.00,SCT,,,2300.00,,
EGPH,2020-01-30 16:20,10.00,6.00,250.00,29.00,SCT,,,2600.00,,
EGPH,2020-01-30 16:50,9.00,6.00,260.00,24.00,FEW,SCT,,1200.00,2300.00,
EGPH,2020-01-30 17:20,9.00,5.00,250.00,21.00,SCT,,,2300.00,,
EGPH,2020-01-30 17:50,9.00,5.00,260.00,18.00,SCT,SCT,,2400.00,4000.00,
EGPH,2020-01-30 18:20,9.00,5.00,260.00,14.00,SCT,SCT,,1900.00,3600.00,
EGPH,2020-01-30 18:50,8.00,5.00,250.00,20.00,SCT,,,2300.00,,
EGPH,2020-01-30 19:20,8.00,4.00,250.00,19.00,SCT,,,2500.00,,
EGPH,2020-01-30 19:50,8.00,4.00,260.00,19.00,SCT,BKN,,1500.00,3400.00,
EGPH,2020-01-30 20:20,8.00,4.00,260.00,15.00,FEW,SCT,,1500.00,3000.00,
EGPH,2020-01-30 20:50,8.00,4.00,250.00,14.00,SCT,,,2600.00,,
EGPH,2020-01-30 21:20,8.00,3.00,260.00,16.00,SCT,,,3500.00,,
EGPH,2020-01-30 21:50,8.00,4.00,250.00,17.00,SCT,,,2800.00,,
EGPH,2020-01-30 22:20,8.00,3.00,260.00,17.00,BKN,,,3000.00,,
EGPH,2020-01-30 22:50,7.00,3.00,260.00,16.00,FEW,,,2800.00,,
EGPH,2020-01-30 23:20,7.00,4.00,250.00,11.00,BKN,,,2400.00,,
EGPH,2020-01-30 23:50,7.00,4.00,230.00,11.00,FEW,BKN,,2400.00,3900.00,
